date,state,population,cases,recovered,dead
2022-07-23,Steiermark,1247077,590520,576959,3390
2022-07-23,Österreich,8932664,4709943,4582669,20148
2022-07-23,Oberösterreich,1495608,824865,806021,3321
2022-07-23,Niederösterreich,1690879,879011,855418,3960
2022-07-23,Kärnten,562089,264353,258238,1640
2022-07-23,Burgenland,296010,147526,141251,608
2022-07-23,Salzburg,560710,326083,320277,1165
2022-07-24,Österreich,8932664,4717187,4594217,20165
2022-07-24,Wien,1920949,1041615,1000915,4060
2022-07-24,Vorarlberg,399237,222341,219854,649
2022-07-24,Tirol,760105,416459,408555,1363
2022-07-24,Steiermark,1247077,591028,578093,3393
2022-07-24,Salzburg,560710,326397,320926,1166
2022-07-24,Niederösterreich,1690879,881043,857727,3962
2022-07-24,Kärnten,562089,264686,258770,1640
2022-07-24,Burgenland,296010,147810,141567,608
2022-07-24,Oberösterreich,1495608,825807,807809,3324
2022-07-25,Tirol,760105,417331,409397,1364
2022-07-25,Wien,1920949,1044817,1004137,4066
2022-07-25,Vorarlberg,399237,222658,220249,649
2022-07-25,Steiermark,1247077,591970,579227,3395
2022-07-25,Österreich,8932664,4727230,4605318,20181
2022-07-25,Oberösterreich,1495608,826981,809357,3324
2022-07-25,Burgenland,296010,148214,142117,609
2022-07-25,Salzburg,560710,327043,321846,1168
2022-07-25,Niederösterreich,1690879,883135,859721,3966
2022-07-25,Kärnten,562089,265080,259266,1640
2022-07-26,Österreich,8932664,4738656,4616646,20190
2022-07-26,Wien,1920949,1048316,1007155,4067
2022-07-26,Vorarlberg,399237,222985,220642,649
2022-07-26,Steiermark,1247077,593268,580434,3397
2022-07-26,Tirol,760105,418074,410416,1364
2022-07-26,Oberösterreich,1495608,828821,811151,3326
2022-07-26,Niederösterreich,1690879,885241,861952,3968
2022-07-26,Kärnten,562089,265690,259768,1641
2022-07-26,Burgenland,296010,148658,142570,609
2022-07-26,Salzburg,560710,327602,322557,1169
2022-07-27,Österreich,8932664,4747676,4627366,20205
2022-07-27,Wien,1920949,1051261,1009890,4071
2022-07-27,Vorarlberg,399237,223185,220971,650
2022-07-27,Tirol,760105,418602,411307,1364
2022-07-27,Steiermark,1247077,594235,581673,3401
2022-07-27,Salzburg,560710,328035,323087,1169
2022-07-27,Niederösterreich,1690879,886991,864024,3971
2022-07-27,Kärnten,562089,266204,260351,1642
2022-07-27,Burgenland,296010,149040,143088,609
2022-07-27,Oberösterreich,1495608,830122,812974,3328
2022-07-28,Österreich,8932664,4755115,4638913,20220
2022-07-28,Wien,1920949,1053449,1013737,4077
2022-07-28,Vorarlberg,399237,223346,221259,650
2022-07-28,Tirol,760105,419080,412139,1364
2022-07-28,Steiermark,1247077,595110,582803,3402
2022-07-28,Salzburg,560710,328454,323637,1170
2022-07-28,Niederösterreich,1690879,888447,866081,3975
2022-07-28,Kärnten,562089,266579,260927,1643
2022-07-28,Burgenland,296010,149385,143588,609
2022-07-28,Oberösterreich,1495608,831264,814741,3330
2022-07-29,Tirol,760105,419519,412930,1364
2022-07-29,Wien,1920949,1055547,1018136,4085
2022-07-29,Vorarlberg,399237,223510,221551,652
2022-07-29,Steiermark,1247077,595894,584071,3403
2022-07-29,Österreich,8932664,4761809,4651886,20239
2022-07-29,Oberösterreich,1495608,832232,816701,3333
2022-07-29,Burgenland,296010,149679,144020,610
2022-07-29,Salzburg,560710,328735,324145,1170
2022-07-29,Niederösterreich,1690879,889754,868904,3978
2022-07-29,Kärnten,562089,266938,261427,1644
2022-07-30,Burgenland,296010,149901,144363,611
2022-07-30,Kärnten,562089,267205,261988,1646
2022-07-30,Niederösterreich,1690879,890933,871270,3979
2022-07-30,Oberösterreich,1495608,833100,818394,3335
2022-07-30,Salzburg,560710,328971,324716,1171
2022-07-30,Steiermark,1247077,596531,585180,3403
2022-07-30,Tirol,760105,419856,413618,1365
2022-07-30,Vorarlberg,399237,223623,221828,653
2022-07-30,Wien,1920949,1057358,1022504,4090
2022-07-30,Österreich,8932664,4767479,4663862,20253
2022-07-31,Österreich,8932664,4771794,4673910,20265
2022-07-31,Wien,1920949,1058961,1025584,4091
2022-07-31,Vorarlberg,399237,223673,222078,653
2022-07-31,Steiermark,1247077,596811,586143,3406
2022-07-31,Tirol,760105,420101,414386,1366
2022-07-31,Oberösterreich,1495608,833615,819883,3337
2022-07-31,Burgenland,296010,150058,144702,612
2022-07-31,Salzburg,560710,329246,325231,1172
2022-07-31,Niederösterreich,1690879,891809,873391,3981
2022-07-31,Kärnten,562089,267519,262511,1647
2022-08-01,Österreich,8932664,4779356,4683900,20272
2022-08-01,Wien,1920949,1061810,1029012,4091
2022-08-01,Vorarlberg,399237,223888,222292,653
2022-08-01,Steiermark,1247077,597518,586989,3407
2022-08-01,Tirol,760105,420708,415094,1366
2022-08-01,Oberösterreich,1495608,834278,821423,3338
2022-08-01,Niederösterreich,1690879,893260,875443,3983
2022-08-01,Kärnten,562089,267819,262931,1648
2022-08-01,Burgenland,296010,150411,145157,612
2022-08-01,Salzburg,560710,329663,325558,1174
2022-08-02,Österreich,8932664,4787810,4693039,20279
2022-08-02,Wien,1920949,1064532,1031991,4093
2022-08-02,Vorarlberg,399237,224030,222466,654
2022-08-02,Tirol,760105,421193,415771,1366
2022-08-02,Steiermark,1247077,598408,588031,3408
2022-08-02,Salzburg,560710,330004,325860,1174
2022-08-02,Niederösterreich,1690879,895143,877272,3984
2022-08-02,Burgenland,296010,150751,145605,612
2022-08-02,Oberösterreich,1495608,835475,822710,3339
2022-08-02,Kärnten,562089,268273,263332,1649
2022-08-03,Burgenland,296010,151051,145973,612
2022-08-03,Kärnten,562089,268610,263724,1649
2022-08-03,Niederösterreich,1690879,896611,878833,3986
2022-08-03,Oberösterreich,1495608,836384,823940,3339
2022-08-03,Salzburg,560710,330377,326119,1177
2022-08-03,Tirol,760105,421669,416339,1368
2022-08-03,Vorarlberg,399237,224192,222819,654
2022-08-03,Wien,1920949,1066610,1034218,4097
2022-08-03,Österreich,8932664,4794641,4700695,20290
2022-08-03,Steiermark,1247077,599136,588729,3408
2022-08-04,Österreich,8932664,4800495,4708747,20302
2022-08-04,Steiermark,1247077,599778,589185,3409
2022-08-04,Wien,1920949,1068467,1037409,4102
2022-08-04,Vorarlberg,399237,224326,222929,654
2022-08-04,Tirol,760105,422098,416914,1368
2022-08-04,Salzburg,560710,330650,326301,1177
2022-08-04,Niederösterreich,1690879,897817,880424,3991
2022-08-04,Kärnten,562089,268944,264142,1649
2022-08-04,Burgenland,296010,151323,146331,612
2022-08-04,Oberösterreich,1495608,837091,825111,3340
2022-08-05,Österreich,8932664,4806122,4718419,20310
2022-08-05,Wien,1920949,1070153,1040898,4106
2022-08-05,Vorarlberg,399237,224439,223011,654
2022-08-05,Tirol,760105,422477,417467,1368
2022-08-05,Steiermark,1247077,600542,590224,3410
2022-08-05,Salzburg,560710,330948,326618,1177
2022-08-05,Niederösterreich,1690879,898943,882492,3991
2022-08-05,Kärnten,562089,269209,264557,1650
2022-08-05,Burgenland,296010,151564,146725,613
2022-08-05,Oberösterreich,1495608,837846,826426,3341
2022-08-06,Tirol,760105,422798,417929,1368
2022-08-06,Wien,1920949,1071748,1043828,4110
2022-08-06,Vorarlberg,399237,224540,223107,654
2022-08-06,Steiermark,1247077,601011,590783,3410
2022-08-06,Österreich,8932664,4810809,4726067,20319
2022-08-06,Oberösterreich,1495608,838412,827438,3342
2022-08-06,Burgenland,296010,151770,147016,613
2022-08-06,Salzburg,560710,331167,326959,1178
2022-08-06,Niederösterreich,1690879,899896,884081,3992
2022-08-06,Kärnten,562089,269466,264925,1652
2022-08-07,Burgenland,296010,151908,147264,614
2022-08-07,Kärnten,562089,269678,265218,1652
2022-08-07,Niederösterreich,1690879,900733,885601,3994
2022-08-07,Oberösterreich,1495608,838924,828188,3343
2022-08-07,Salzburg,560710,331349,327219,1179
2022-08-07,Steiermark,1247077,601371,591261,3411
2022-08-07,Tirol,760105,423068,418392,1369
2022-08-07,Vorarlberg,399237,224612,223261,655
2022-08-07,Wien,1920949,1072969,1046027,4113
2022-08-07,Österreich,8932664,4814613,4732432,20330
2022-08-08,Österreich,8932664,4820928,4739106,20347
2022-08-08,Wien,1920949,1075149,1048164,4122
2022-08-08,Vorarlberg,399237,224678,223416,656
2022-08-08,Tirol,760105,423692,418708,1370
2022-08-08,Steiermark,1247077,602027,592480,3412
2022-08-08,Oberösterreich,1495608,839444,828862,3346
2022-08-08,Niederösterreich,1690879,902062,886741,3995
2022-08-08,Kärnten,562089,270011,265534,1652
2022-08-08,Burgenland,296010,152159,147616,614
2022-08-08,Salzburg,560710,331705,327584,1180
2022-08-09,Österreich,8932664,4828109,4745482,20361
2022-08-09,Wien,1920949,1077348,1050143,4123
2022-08-09,Vorarlberg,399237,224817,223543,658
2022-08-09,Tirol,760105,424179,419172,1371
2022-08-09,Steiermark,1247077,602830,593146,3413
2022-08-09,Salzburg,560710,332042,327916,1180
2022-08-09,Niederösterreich,1690879,903474,888246,3997
2022-08-09,Kärnten,562089,270538,265835,1654
2022-08-09,Burgenland,296010,152429,148027,615
2022-08-09,Oberösterreich,1495608,840451,829453,3350
2022-08-10,Österreich,8932664,4834043,4750574,20371
2022-08-10,Wien,1920949,1079331,1051789,4125
2022-08-10,Vorarlberg,399237,224990,223657,658
2022-08-10,Steiermark,1247077,603392,593586,3414
2022-08-10,Tirol,760105,424618,419528,1374
2022-08-10,Oberösterreich,1495608,841165,829884,3351
2022-08-10,Burgenland,296010,152607,148403,615
2022-08-10,Salzburg,560710,332355,328235,1180
2022-08-10,Niederösterreich,1690879,904656,889360,4000
2022-08-10,Kärnten,562089,270928,266131,1654
2022-08-11,Burgenland,296010,152827,148746,615
2022-08-11,Kärnten,562089,271375,266484,1655
2022-08-11,Niederösterreich,1690879,905821,890416,4002
2022-08-11,Oberösterreich,1495608,841867,830387,3351
2022-08-11,Salzburg,560710,332609,328620,1180
2022-08-11,Steiermark,1247077,604053,594152,3414
2022-08-11,Tirol,760105,425025,419864,1375
2022-08-11,Vorarlberg,399237,225148,223769,658
2022-08-11,Wien,1920949,1081197,1054648,4131
2022-08-11,Österreich,8932664,4839923,4757087,20381
2022-08-12,Österreich,8932664,4845396,4765200,20390
2022-08-12,Wien,1920949,1082947,1057438,4133
2022-08-12,Vorarlberg,399237,225270,223857,658
2022-08-12,Steiermark,1247077,604623,594849,3416
2022-08-12,Tirol,760105,425421,420350,1375
2022-08-12,Oberösterreich,1495608,842590,831687,3352
2022-08-12,Burgenland,296010,153013,149050,615
2022-08-12,Salzburg,560710,332822,328969,1181
2022-08-12,Niederösterreich,1690879,906965,892141,4004
2022-08-12,Kärnten,562089,271744,266858,1656
2022-08-13,Österreich,8932664,4850151,4771483,20392
2022-08-13,Wien,1920949,1084501,1059493,4134
2022-08-13,Vorarlberg,399237,225378,223971,658
2022-08-13,Steiermark,1247077,605159,595396,3416
2022-08-13,Tirol,760105,425671,420792,1376
2022-08-13,Oberösterreich,1495608,843140,832536,3352
2022-08-13,Niederösterreich,1690879,908023,893503,4004
2022-08-13,Kärnten,562089,272019,267215,1656
2022-08-13,Burgenland,296010,153223,149256,615
2022-08-13,Salzburg,560710,333036,329320,1181
2022-08-14,Österreich,8932664,4853217,4777067,20398
2022-08-14,Wien,1920949,1085435,1061396,4136
2022-08-14,Vorarlberg,399237,225457,224128,658
2022-08-14,Tirol,760105,425877,421158,1377
2022-08-14,Steiermark,1247077,605370,595772,3416
2022-08-14,Salzburg,560710,333198,329716,1181
2022-08-14,Niederösterreich,1690879,908746,894659,4006
2022-08-14,Burgenland,296010,153297,149448,615
2022-08-14,Oberösterreich,1495608,843555,833267,3353
2022-08-14,Kärnten,562089,272281,267522,1656
2022-08-15,Burgenland,296010,153401,149840,615
2022-08-15,Kärnten,562089,272515,267847,1656
2022-08-15,Niederösterreich,1690879,909600,895666,4006
2022-08-15,Oberösterreich,1495608,843969,833985,3353
2022-08-15,Salzburg,560710,333410,329808,1181
2022-08-15,Steiermark,1247077,605629,596297,3416
2022-08-15,Tirol,760105,426111,421598,1378
2022-08-15,Vorarlberg,399237,225554,224292,658
2022-08-15,Wien,1920949,1086958,1063111,4139
2022-08-15,Österreich,8932664,4857148,4782445,20402
2022-08-16,Tirol,760105,426697,422040,1378
2022-08-16,Österreich,8932664,4863845,4788816,20413
2022-08-16,Wien,1920949,1089196,1064739,4141
2022-08-16,Vorarlberg,399237,225719,224419,658
2022-08-16,Steiermark,1247077,606257,597542,3418
2022-08-16,Oberösterreich,1495608,844633,834728,3354
2022-08-16,Niederösterreich,1690879,910963,896714,4009
2022-08-16,Kärnten,562089,272922,268264,1656
2022-08-16,Burgenland,296010,153684,150162,615
2022-08-16,Salzburg,560710,333773,330207,1184
2022-08-17,Salzburg,560710,334120,330405,1184
2022-08-17,Burgenland,296010,153926,150437,615
2022-08-17,Kärnten,562089,273461,268524,1656
2022-08-17,Niederösterreich,1690879,912526,897879,4009
2022-08-17,Oberösterreich,1495608,845692,835338,3354
2022-08-17,Steiermark,1247077,607140,598188,3418
2022-08-17,Tirol,760105,427124,422473,1379
2022-08-17,Vorarlberg,399237,225925,224546,658
2022-08-17,Wien,1920949,1091684,1066002,4147
2022-08-17,Österreich,8932664,4871599,4793793,20420
2022-08-18,Tirol,760105,427505,422797,1379
2022-08-18,Steiermark,1247077,607853,598607,3418
2022-08-18,Wien,1920949,1093312,1068173,4151
2022-08-18,Vorarlberg,399237,226087,224667,660
2022-08-18,Österreich,8932664,4877427,4799059,20431
2022-08-18,Salzburg,560710,334405,330590,1184
2022-08-18,Niederösterreich,1690879,913743,898847,4014
2022-08-18,Burgenland,296010,154108,150672,615
2022-08-18,Oberösterreich,1495608,846542,835801,3354
2022-08-18,Kärnten,562089,273871,268904,1656
2022-08-19,Burgenland,296010,154322,150881,615
2022-08-19,Kärnten,562089,274267,269303,1656
2022-08-19,Niederösterreich,1690879,914823,900408,4017
2022-08-19,Oberösterreich,1495608,847350,836741,3356
2022-08-19,Salzburg,560710,334679,330956,1185
2022-08-19,Tirol,760105,427936,423277,1381
2022-08-19,Vorarlberg,399237,226231,224768,660
2022-08-19,Wien,1920949,1094854,1070312,4155
2022-08-19,Österreich,8932664,4883002,4806102,20445
2022-08-19,Steiermark,1247077,608539,599455,3420
2022-08-20,Österreich,8932664,4887715,4811448,20451
2022-08-20,Steiermark,1247077,609126,599693,3421
2022-08-20,Wien,1920949,1096338,1072257,4160
2022-08-20,Vorarlberg,399237,226355,224865,660
2022-08-20,Tirol,760105,428207,423665,1381
2022-08-20,Salzburg,560710,334854,331214,1185
2022-08-20,Niederösterreich,1690879,915811,901611,4017
2022-08-20,Kärnten,562089,274559,269619,1656
2022-08-20,Burgenland,296010,154453,151073,615
2022-08-20,Oberösterreich,1495608,848011,837450,3356
2022-08-21,Österreich,8932664,4890842,4816349,20457
2022-08-21,Wien,1920949,1097325,1074085,4162
2022-08-21,Vorarlberg,399237,226425,225013,660
2022-08-21,Tirol,760105,428414,424042,1382
2022-08-21,Steiermark,1247077,609362,599899,3422
2022-08-21,Salzburg,560710,335019,331354,1185
2022-08-21,Niederösterreich,1690879,916486,902609,4018
2022-08-21,Kärnten,562089,274849,269930,1656
2022-08-21,Burgenland,296010,154556,151201,615
2022-08-21,Oberösterreich,1495608,848405,838215,3357
2022-08-22,Tirol,760105,428882,424407,1383
2022-08-22,Wien,1920949,1099211,1075840,4167
2022-08-22,Vorarlberg,399237,226541,225242,660
2022-08-22,Steiermark,1247077,609865,601230,3424
2022-08-22,Österreich,8932664,4896352,4823004,20470
2022-08-22,Oberösterreich,1495608,848885,838834,3358
2022-08-22,Burgenland,296010,154794,151452,615
2022-08-22,Salzburg,560710,335360,331913,1185
2022-08-22,Niederösterreich,1690879,917698,903748,4022
2022-08-22,Kärnten,562089,275115,270337,1656
2022-08-23,Burgenland,296010,155052,151725,615
2022-08-23,Kärnten,562089,275516,270672,1656
2022-08-23,Niederösterreich,1690879,918864,905037,4022
2022-08-23,Oberösterreich,1495608,849769,839483,3360
2022-08-23,Salzburg,560710,335604,332123,1185
2022-08-23,Steiermark,1247077,610638,601716,3424
2022-08-23,Tirol,760105,429283,424812,1384
2022-08-23,Vorarlberg,399237,226714,225378,660
2022-08-23,Wien,1920949,1100829,1077502,4170
2022-08-23,Österreich,8932664,4902270,4828449,20476
2022-08-24,Österreich,8932664,4907711,4832530,20483
2022-08-24,Wien,1920949,1102312,1078434,4172
2022-08-24,Vorarlberg,399237,226843,225538,660
2022-08-24,Salzburg,560710,335825,332291,1185
2022-08-24,Tirol,760105,429653,425110,1385
2022-08-24,Steiermark,1247077,611315,602299,3424
2022-08-24,Niederösterreich,1690879,920013,905996,4025
2022-08-24,Kärnten,562089,275848,270958,1657
2022-08-24,Burgenland,296010,155290,151899,615
2022-08-24,Oberösterreich,1495608,850611,840004,3360
2022-08-25,Österreich,8932664,4912768,4836856,20490
2022-08-25,Wien,1920949,1103735,1079974,4173
2022-08-25,Vorarlberg,399237,226980,225645,660
2022-08-25,Tirol,760105,430027,425406,1385
2022-08-25,Steiermark,1247077,611889,602592,3425
2022-08-25,Salzburg,560710,336077,332500,1185
2022-08-25,Niederösterreich,1690879,921051,906914,4027
2022-08-25,Kärnten,562089,276131,271254,1658
2022-08-25,Burgenland,296010,155501,152119,615
2022-08-25,Oberösterreich,1495608,851376,840451,3362
2022-08-26,Österreich,8932664,4917814,4842323,20499
2022-08-26,Wien,1920949,1105165,1082219,4175
2022-08-26,Vorarlberg,399237,227100,225753,660
2022-08-26,Tirol,760105,430378,425684,1388
2022-08-26,Steiermark,1247077,612407,602872,3426
2022-08-26,Oberösterreich,1495608,852247,841102,3364
2022-08-26,Burgenland,296010,155720,152303,615
2022-08-26,Salzburg,560710,336327,332787,1185
2022-08-26,Niederösterreich,1690879,922065,907947,4028
2022-08-26,Kärnten,562089,276404,271655,1658
2022-08-27,Österreich,8932664,4921761,4849276,20501
2022-08-27,Wien,1920949,1106185,1084627,4175
2022-08-27,Vorarlberg,399237,227204,225871,660
2022-08-27,Steiermark,1247077,612916,603297,3426
2022-08-27,Tirol,760105,430606,426160,1388
2022-08-27,Oberösterreich,1495608,852803,842097,3364
2022-08-27,Niederösterreich,1690879,922943,909458,4029
2022-08-27,Kärnten,562089,276680,272163,1658
2022-08-27,Burgenland,296010,155935,152518,616
2022-08-27,Salzburg,560710,336488,333084,1185
2022-08-28,Österreich,8932664,4924520,4854143,20508
2022-08-28,Wien,1920949,1106897,1086090,4177
2022-08-28,Vorarlberg,399237,227290,226041,660
2022-08-28,Tirol,760105,430764,426579,1390
2022-08-28,Steiermark,1247077,613123,603591,3426
2022-08-28,Salzburg,560710,336638,333341,1185
2022-08-28,Niederösterreich,1690879,923621,910505,4029
2022-08-28,Kärnten,562089,276946,272493,1660
2022-08-28,Burgenland,296010,156024,152601,616
2022-08-28,Oberösterreich,1495608,853216,842901,3365
2022-08-29,Österreich,8932664,4929524,4860171,20518
2022-08-29,Wien,1920949,1108455,1087426,4180
2022-08-29,Vorarlberg,399237,227397,226162,660
2022-08-29,Tirol,760105,431231,426915,1391
2022-08-29,Steiermark,1247077,613683,605014,3426
2022-08-29,Salzburg,560710,336881,333739,1185
2022-08-29,Niederösterreich,1690879,924746,911628,4033
2022-08-29,Kärnten,562089,277095,272910,1661
2022-08-29,Burgenland,296010,156280,152715,616
2022-08-29,Oberösterreich,1495608,853755,843661,3366
2022-08-30,Österreich,8932664,4935093,4865420,20520
2022-08-30,Wien,1920949,1109872,1088844,4180
2022-08-30,Vorarlberg,399237,227547,226301,660
2022-08-30,Steiermark,1247077,614330,605686,3427
2022-08-30,Tirol,760105,431580,427333,1391
2022-08-30,Oberösterreich,1495608,854730,844393,3366
2022-08-30,Burgenland,296010,156536,153005,617
2022-08-30,Salzburg,560710,337113,333893,1185
2022-08-30,Niederösterreich,1690879,925941,912772,4033
